,date,code,book_to_price_ratio,leverage,earnings_yield,beta,growth,residual_volatility,non_linear_size,liquidity,momentum,size
16430,2012-08-01,000338.XSHE,0.271813,-0.681734,1.466061,0.792977,-1.081244,0.03671,-0.79568,0.624714,-0.7467,0.668175
16453,2012-09-03,000338.XSHE,0.403922,-0.733734,1.371403,0.950789,-1.038112,0.208598,-0.805922,0.628645,-1.150247,0.695195
16473,2012-10-08,000338.XSHE,0.284737,-0.729676,1.419861,1.754728,-1.235028,0.368604,-0.86277,0.845064,-1.710692,0.731921
16491,2012-11-01,000338.XSHE,0.064511,-0.826388,0.97492,2.045196,-1.342878,0.429012,-0.964802,0.985644,-1.285728,0.807933
16513,2012-12-03,000338.XSHE,-0.357703,-0.888942,0.215211,1.911865,-1.407626,0.28276,-1.065278,1.192449,-0.802373,0.869722
16534,2013-01-04,000338.XSHE,-0.296226,-0.894001,0.167355,1.546066,-1.3714,0.147048,-1.098532,0.971575,0.017284,0.899059
16554,2013-02-01,000338.XSHE,-0.164878,-0.887175,0.214405,1.660343,-1.303132,0.070271,-1.026633,0.864013,-0.185096,0.844136
16569,2013-03-01,000338.XSHE,-0.170586,-0.852336,0.197068,1.913127,-1.311142,0.145333,-1.045408,0.922297,-0.656926,0.873713
16590,2013-04-01,000338.XSHE,0.156907,-0.156984,0.550629,1.678895,-1.090843,0.032108,-0.847364,0.662802,-0.438577,0.731763
16608,2013-05-02,000338.XSHE,-0.042147,-0.177632,0.397835,1.602641,-1.108599,0.111605,-0.914024,0.860419,-0.989035,0.771315
16630,2013-06-03,000338.XSHE,0.008896,-0.131112,0.297198,1.614171,-1.102059,-0.194235,-0.939298,0.564043,-0.64492,0.799994
16647,2013-07-01,000338.XSHE,0.44804,-0.060083,0.642076,1.21483,-1.118692,-0.233042,-0.692638,0.572065,-0.563639,0.620202
16670,2013-08-01,000338.XSHE,0.355765,-0.079411,0.494687,1.583391,-1.101319,-0.42456,-0.715495,0.511141,-1.13311,0.635388
16692,2013-09-02,000338.XSHE,0.2399,0.104343,0.553161,1.539809,-1.084664,-0.53435,-0.839674,0.516689,-0.967417,0.726305
16711,2013-10-08,000338.XSHE,0.318822,0.113986,0.691271,1.294848,-1.059596,-0.711739,-0.755076,0.365103,-0.960687,0.660881
16729,2013-11-01,000338.XSHE,0.296273,0.072433,0.608995,1.043751,-1.076483,-0.830403,-0.766622,0.176176,-0.827642,0.671169
16750,2013-12-02,000338.XSHE,0.236148,0.059331,0.578999,0.869798,-1.078164,-0.996767,-0.813685,0.26687,-0.766147,0.703389
16772,2014-01-02,000338.XSHE,0.414691,0.124242,0.839929,1.040578,-1.06331,-0.827105,-0.775535,0.29391,-0.517118,0.678075
16793,2014-02-07,000338.XSHE,0.518618,0.194445,0.987296,1.03808,-1.031758,-1.095657,-0.741221,0.118809,-0.805001,0.651602
16809,2014-03-03,000338.XSHE,0.627812,0.214155,1.158189,0.724805,-0.990917,-1.015212,-0.730253,0.185225,-0.52263,0.644829
16830,2014-04-01,000338.XSHE,0.695837,0.196897,1.28807,0.486389,-0.766786,-1.096962,-0.721488,0.066819,-0.652481,0.646618
16851,2014-05-05,000338.XSHE,0.570006,0.175459,1.034315,0.716982,-0.612536,-0.678762,-0.751699,0.794781,-0.908105,0.670446
16871,2014-06-03,000338.XSHE,0.560776,0.169847,0.932468,0.632172,-1.039339,-0.833065,-0.79601,0.483141,-0.680069,0.708264
16891,2014-07-01,000338.XSHE,0.6398,0.203335,0.80345,0.467328,-1.088328,-0.992621,-0.837041,0.464335,-0.656179,0.734632
16914,2014-08-01,000338.XSHE,0.458266,0.147262,0.257408,0.274589,-0.593051,-0.840395,-0.970695,0.772362,-0.479442,0.834298
16935,2014-09-01,000338.XSHE,0.765633,1.47473,0.345297,0.308742,-0.58452,-0.748749,-0.984078,0.670882,-0.16989,0.841929
16956,2014-10-08,000338.XSHE,1.120911,1.693762,1.037426,0.139263,-0.979603,-0.866821,-0.965056,0.616667,-0.209329,0.816409
16974,2014-11-03,000338.XSHE,1.126998,1.405123,1.252638,0.11894,-0.514925,-1.026249,-0.91235,0.535991,-0.433755,0.781258
16994,2014-12-01,000338.XSHE,0.983752,1.378487,0.92973,0.055189,-0.650822,-1.085235,-0.826703,0.916061,-0.335914,0.728144
17017,2015-01-05,000338.XSHE,0.5391,1.131515,0.98219,0.544769,-0.656599,-1.109206,-0.684438,1.240011,-0.370518,0.618011
17037,2015-02-02,000338.XSHE,0.841925,1.313106,1.41655,0.802167,-0.642172,-1.118185,-0.668184,1.150779,-0.165684,0.605796
17052,2015-03-02,000338.XSHE,0.950784,1.347546,1.467764,0.735615,-0.65075,-1.240681,-0.621207,0.77137,-0.290522,0.559354
17074,2015-04-01,000338.XSHE,1.094367,0.940029,1.411114,0.709256,-0.367127,-1.016252,-0.699787,0.855326,-0.220286,0.598234
17095,2015-05-04,000338.XSHE,1.550362,1.148949,1.472673,0.989778,-0.316746,-1.463211,-0.392617,0.929581,-0.199214,0.392211
17115,2015-06-01,000338.XSHE,1.992153,1.408424,1.434868,0.116587,-0.269453,-1.498763,-0.412864,0.915314,-0.340812,0.366873
17136,2015-07-01,000338.XSHE,1.500859,1.272689,1.29692,0.227244,-0.488762,-1.203256,-0.484423,1.370608,-0.266509,0.460602
17159,2015-08-03,000338.XSHE,1.770201,1.386423,1.210046,0.976866,-0.368929,-1.328841,0.043985,1.127047,-0.268591,0.158855
17180,2015-09-01,000338.XSHE,1.742669,1.213623,1.153315,0.851743,-0.332573,-1.24978,0.040581,0.857649,-0.541682,0.175316
17200,2015-10-08,000338.XSHE,1.80646,1.305493,1.134612,0.738297,-0.294053,-1.225237,0.05973,0.564267,-0.882443,0.149606
17217,2015-11-02,000338.XSHE,1.920462,1.504055,1.20593,0.667081,-0.271305,-1.2846,0.078923,0.232654,-1.154139,0.122605
17238,2015-12-01,000338.XSHE,1.959076,1.543164,1.222226,0.635758,-0.240855,-1.066317,-0.077725,0.283444,-1.266087,0.201253
17261,2016-01-04,000338.XSHE,1.941866,1.55881,1.275873,0.603213,-0.336262,-0.765796,-0.088142,0.133716,-1.047986,0.204695
17281,2016-02-01,000338.XSHE,1.806021,1.514131,1.225136,0.386361,-0.292617,-0.373688,0.088638,0.04802,-0.681557,0.131743
17297,2016-03-01,000338.XSHE,1.807435,1.559935,1.157934,0.350014,-0.321849,-0.443796,0.029979,0.121339,-0.668147,0.161305
17320,2016-04-01,000338.XSHE,1.830675,1.53437,0.835499,0.236045,-0.538068,-0.733485,0.007006,0.095927,-0.827248,0.16666
17340,2016-05-03,000338.XSHE,1.809282,1.615459,0.905535,0.230546,-0.498861,-0.568752,-0.043146,0.078014,-0.621472,0.193126
17361,2016-06-01,000338.XSHE,1.830133,1.613779,0.376353,0.196479,-0.569232,-0.845958,0.027149,-0.127184,-0.513275,0.154925
17381,2016-07-01,000338.XSHE,1.884336,1.663577,0.455036,0.12204,-0.573755,-0.895578,0.006697,-0.257222,-0.481583,0.152571
17402,2016-08-01,000338.XSHE,1.875858,1.623287,0.165011,-0.08393,-0.221763,-0.78153,-0.150852,-0.004456,-0.414344,0.255194
17425,2016-09-01,000338.XSHE,1.898175,1.669393,0.475983,-0.161894,-0.234576,-0.863193,-0.128593,0.04968,-0.070356,0.237937
17445,2016-10-10,000338.XSHE,1.895279,1.691346,0.293136,-0.143651,-0.505869,-0.661334,-0.27964,0.174972,-0.190736,0.33281
17461,2016-11-01,000338.XSHE,1.872927,1.733444,0.247929,-0.086776,-0.531154,-0.305295,-0.35055,0.245827,-0.125108,0.374435
17483,2016-12-01,000338.XSHE,1.651695,1.704462,0.144794,0.153502,-0.534586,0.303982,-0.485146,0.345885,-0.006048,0.481205
17505,2017-01-03,000338.XSHE,1.818072,1.655628,0.369109,0.34315,-0.524,0.149343,-0.389383,0.466932,0.099472,0.417041
17523,2017-02-03,000338.XSHE,1.381794,1.516481,0.094148,0.264803,-0.538391,0.11667,-0.546497,0.543859,0.037286,0.51924
17541,2017-03-01,000338.XSHE,1.437006,1.692087,0.112129,0.348891,-0.534195,0.203634,-0.529099,0.571675,0.112791,0.523947
17564,2017-04-05,000338.XSHE,1.504484,1.710059,0.352077,0.415054,-0.398446,0.021403,-0.504179,0.535499,0.096172,0.497754
17582,2017-05-02,000338.XSHE,1.506622,1.735845,0.513567,0.399277,-0.4138,-0.311952,-0.402852,0.690438,0.039471,0.43711
17602,2017-06-01,000338.XSHE,1.263535,1.665568,0.541033,0.647875,-0.40375,-0.742372,-0.342547,0.585657,0.06622,0.400983
17624,2017-07-03,000338.XSHE,0.976894,1.696977,0.285602,0.706743,-0.404441,-0.445079,-0.61139,1.116928,0.164332,0.563955
17645,2017-08-01,000338.XSHE,0.69851,1.665736,1.479075,0.505136,-0.269864,-0.21825,-0.644163,1.406735,0.281708,0.582229
17668,2017-09-01,000338.XSHE,0.555061,1.689871,1.462631,0.639863,-0.274445,-0.421395,-0.682504,1.063501,0.428736,0.615743
17689,2017-10-09,000338.XSHE,0.469333,1.711482,1.464757,0.671251,-0.284236,-0.516853,-0.756784,0.957987,0.315751,0.665561
17706,2017-11-01,000338.XSHE,0.06902,1.71466,1.521655,0.753795,-0.288322,-0.455631,-0.904544,1.087922,0.288847,0.784029
17728,2017-12-01,000338.XSHE,0.096418,1.698266,1.531085,1.509216,-0.28412,-0.980501,-0.800541,1.242134,0.470959,0.694761
17749,2018-01-02,000338.XSHE,-0.031867,1.719294,1.571229,1.565931,-0.28549,-0.821339,-0.834194,1.254334,0.488406,0.713184
17771,2018-02-01,000338.XSHE,-0.096921,1.679461,1.220681,1.254043,-0.299072,-0.737998,-0.733792,1.223157,0.517017,0.635746
17786,2018-03-01,000338.XSHE,-0.127787,1.709943,1.309385,1.446259,-0.288331,-0.309884,-0.737998,1.116003,0.509435,0.633382
17808,2018-04-02,000338.XSHE,0.090216,1.7695,1.594608,0.8786,-0.928366,-0.700193,-0.826932,0.925947,0.625505,0.707662
17826,2018-05-02,000338.XSHE,0.16919,1.582581,1.552133,0.728592,-0.969983,-0.672911,-0.792523,0.942461,0.558055,0.677075
17848,2018-06-01,000338.XSHE,-0.008813,1.521238,1.233778,0.487267,-0.901105,-0.658572,-0.906293,0.897637,0.500859,0.769815
17868,2018-07-02,000338.XSHE,-0.176106,1.385744,0.880225,0.683841,-0.911741,-0.380792,-0.977293,1.359995,0.630417,0.821626
17890,2018-08-01,000338.XSHE,-0.241948,1.400253,0.99051,0.348553,-0.873853,-0.275763,-0.980799,1.236307,0.766183,0.820125
17913,2018-09-03,000338.XSHE,-0.273132,1.402792,1.255244,0.378246,-0.801468,-0.362738,-0.952185,1.084691,0.669926,0.79194
17932,2018-10-08,000338.XSHE,-0.370146,1.320341,1.17756,0.26916,-0.762236,-0.399799,-1.020284,1.106568,0.647551,0.845392
17950,2018-11-01,000338.XSHE,-0.287269,1.358738,1.216732,-0.083664,-0.722916,-0.537076,-0.925336,0.950088,0.853394,0.780909
17972,2018-12-03,000338.XSHE,-0.253745,1.419535,1.328031,-0.294369,-0.699693,-0.669111,-0.967043,0.786465,0.708297,0.819079
17992,2019-01-02,000338.XSHE,-0.368448,1.339829,1.115703,-0.375646,-0.680561,-0.668943,-1.070141,0.772903,0.707509,0.902994
18014,2019-02-01,000338.XSHE,-0.546747,1.185374,0.766129,-0.556911,-0.67081,-0.453277,-1.143307,0.901098,0.899286,0.938896
18029,2019-03-01,000338.XSHE,-0.499657,1.315048,0.906636,-0.25336,-0.679246,-0.168819,-1.103548,0.909,0.863597,0.918284
18050,2019-04-01,000338.XSHE,-0.522759,1.120304,0.850063,-0.034228,-1.028845,0.01145,-1.234323,0.957944,0.83302,1.048773
18071,2019-05-06,000338.XSHE,-0.51448,0.842622,0.729607,0.774232,-0.813207,0.311828,-1.196209,1.295434,1.072527,0.986157
18091,2019-06-03,000338.XSHE,-0.524077,0.830518,0.687565,1.206988,-0.784238,0.180504,-1.199983,1.315106,1.232782,0.995024
18110,2019-07-01,000338.XSHE,-0.565558,0.812766,0.545715,1.286589,-0.789595,0.089314,-1.20252,1.208227,1.090695,0.981947
18133,2019-08-01,000338.XSHE,-0.571834,0.793241,0.690315,1.397828,-0.809994,-0.124592,-1.187594,1.116271,0.903276,0.974668
18155,2019-09-02,000338.XSHE,-0.445769,1.034089,0.738992,1.153114,-0.813808,-0.158635,-1.195499,0.845397,0.563255,0.975785
18175,2019-10-08,000338.XSHE,-0.390632,1.034417,0.899769,1.06149,-0.800937,-0.377698,-1.209113,0.71246,0.541005,0.981023
18193,2019-11-01,000338.XSHE,-0.56652,0.985724,0.675684,1.398608,-0.792222,-0.032836,-1.203466,0.847096,0.313823,0.955487
18214,2019-12-02,000338.XSHE,-0.659591,0.882455,0.51364,1.360537,-0.796406,-0.09959,-1.174805,1.042063,0.568251,0.950956
18236,2020-01-02,000338.XSHE,-0.775024,0.808547,0.264035,1.099063,-0.795712,-0.034789,-1.183871,0.905564,0.77933,0.968611
18252,2020-02-03,000338.XSHE,-0.543385,0.933879,0.68111,1.145574,-0.769369,0.112963,-1.190051,1.022507,1.044727,0.973582
18272,2020-03-02,000338.XSHE,-0.662564,0.90447,0.383559,1.048739,-0.778906,-0.149167,-1.224654,0.86786,0.422731,0.998232
18294,2020-04-01,000338.XSHE,-0.486361,0.995503,0.757327,1.153426,0.200567,-0.246609,-1.208176,0.840318,0.518177,0.998303
18315,2020-05-06,000338.XSHE,-0.519567,0.743324,0.422951,0.990198,0.116654,-0.266316,-1.229923,0.720062,0.241673,0.984481
18333,2020-06-01,000338.XSHE,-0.404427,0.778497,0.611418,0.896763,0.092571,-0.425301,-1.266401,0.622942,0.161489,1.002505
18353,2020-07-01,000338.XSHE,-0.341605,0.790865,0.616971,0.843446,0.09304,-0.479656,-1.217446,0.527968,0.066581,0.946888
18376,2020-08-03,000338.XSHE,-0.390813,0.775426,0.508421,0.507004,0.083498,-0.691621,-1.270723,0.345694,0.096409,0.998979
18397,2020-09-01,000338.XSHE,-0.148238,1.078941,1.038816,0.361807,0.093696,-0.737026,-1.141724,0.2317,0.116871,0.903399
18419,2020-10-09,000338.XSHE,-0.282952,1.022067,0.783157,0.509088,0.121977,-0.560954,-1.218852,0.528609,-0.303275,0.980033
18435,2020-11-02,000338.XSHE,-0.330819,1.074254,0.708007,0.465239,0.173748,-0.63603,-1.193652,0.472851,-0.071135,0.960327
18456,2020-12-01,000338.XSHE,-0.362244,1.013334,0.6941,0.320724,0.185797,-0.391874,-1.184268,0.72856,0.123457,0.946704
18479,2021-01-04,000338.XSHE,-0.224424,1.099538,0.838949,0.269563,0.164577,-0.681501,-1.093411,0.571423,0.044295,0.847857
18480,2010-03-01,000425.XSHE,-1.366254,-0.713595,0.4144,-0.256619,2.075046,0.704468,-0.052727,-0.268956,0.604098,0.200445
18503,2010-04-01,000425.XSHE,-1.340079,-0.728452,0.576962,-0.058783,2.125163,0.426146,0.001548,-0.55403,0.515976,0.174366
18524,2010-05-04,000425.XSHE,-1.431243,-0.693424,0.401649,0.073524,2.211231,0.497234,-0.135627,-0.239817,0.34035,0.250055
18544,2010-06-01,000425.XSHE,-1.322464,-0.683249,0.421924,0.458849,2.221358,0.495401,-0.107314,0.4223,0.411455,0.237876
18563,2010-07-01,000425.XSHE,-1.274086,-0.687689,0.423608,0.56201,2.19771,0.144909,-0.143109,0.368059,0.525029,0.263043
18585,2010-08-02,000425.XSHE,-1.441795,-0.689967,0.196893,0.591615,2.205811,0.052941,-0.331937,0.523098,0.39337,0.373461
18607,2010-09-01,000425.XSHE,-1.20312,-0.683145,0.84344,0.554933,2.225553,-0.322516,-0.271384,0.670478,0.760418,0.324708
18626,2010-10-08,000425.XSHE,-1.216623,-0.674145,0.664958,0.631013,2.207949,-0.207412,-0.355496,0.800035,0.197013,0.375489
18642,2010-11-01,000425.XSHE,-0.863668,-0.786511,-0.23626,0.439941,2.152857,0.381287,-0.848124,0.95263,0.321929,0.699215
18664,2010-12-01,000425.XSHE,-0.983421,-0.723871,-0.233567,1.64741,1.962162,0.223948,-0.76401,0.757481,1.149396,0.643591
18687,2011-01-04,000425.XSHE,-1.102956,-0.74951,-0.41957,1.66725,1.963094,0.215642,-0.883097,0.881487,1.126706,0.732589
18707,2011-02-01,000425.XSHE,-1.008661,-0.751419,-0.206748,1.882675,1.949331,0.399633,-0.750726,1.489235,1.325577,0.645742
18722,2011-03-01,000425.XSHE,-1.104844,-0.819042,-0.255967,2.171239,1.992878,0.235696,-0.864537,1.388321,0.689981,0.716813
18745,2011-04-01,000425.XSHE,-1.042889,-0.792619,1.207141,2.359364,2.237273,0.451585,-0.88841,2.143839,0.873094,0.732089
18764,2011-05-03,000425.XSHE,-0.916166,-0.852754,1.208916,2.534531,2.213722,0.255685,-0.755794,1.807061,0.855421,0.63327
18785,2011-06-01,000425.XSHE,-0.768771,-0.845119,1.29854,2.568625,2.201552,0.056025,-0.658812,1.815087,0.329837,0.574196
18806,2011-07-01,000425.XSHE,-0.889592,-0.828759,0.864521,2.405963,2.198814,-0.181953,-0.87928,1.899709,0.0667,0.725708
18827,2011-08-01,000425.XSHE,-0.538703,-0.832497,1.06688,2.268722,2.218996,-0.481395,-0.751095,1.424392,0.506608,0.641925
18850,2011-09-01,000425.XSHE,-0.703977,-0.806697,0.673325,2.153902,2.189842,0.459302,-0.832862,1.508509,0.080365,0.706035
18871,2011-10-10,000425.XSHE,-0.46456,-0.801025,0.614105,2.034217,2.160787,-0.052044,-0.625742,1.263884,0.251081,0.569057
18887,2011-11-01,000425.XSHE,-0.127424,-0.737262,1.24827,1.844851,2.179728,-0.02261,-0.400619,1.396032,0.040653,0.428092
18909,2011-12-01,000425.XSHE,0.197908,-0.729881,1.362843,1.577291,2.159398,0.355428,-0.186542,1.172382,-1.082907,0.297425
18931,2012-01-04,000425.XSHE,-0.061637,-0.748159,1.293136,1.145279,2.119979,0.58967,-0.255508,1.454434,-1.52683,0.33359
18946,2012-02-01,000425.XSHE,-0.236812,-0.76082,0.991484,1.486552,2.124591,0.66002,-0.388498,1.540055,-0.838834,0.409569
18967,2012-03-01,000425.XSHE,-0.120241,-0.740786,1.083578,1.412214,2.178346,0.444632,-0.364177,1.294984,-0.393699,0.397517
18989,2012-04-05,000425.XSHE,0.084009,-0.765808,1.283402,1.446818,2.175829,0.316726,-0.176299,1.044404,-0.763001,0.284587
19006,2012-05-02,000425.XSHE,-0.00191,-0.441953,0.887273,1.40125,1.394255,0.102265,-0.254258,0.95223,-1.049632,0.325406
19028,2012-06-01,000425.XSHE,0.020357,-0.432532,0.690165,1.663011,1.296239,0.342868,-0.285701,1.027964,-0.594632,0.345698
19048,2012-07-02,000425.XSHE,0.089005,-0.444558,0.659053,1.544315,1.290678,0.167133,-0.297137,0.800457,-0.644142,0.359076
19070,2012-08-01,000425.XSHE,0.154714,-0.443178,0.814949,1.298089,1.30408,-0.051335,-0.136072,0.561424,-0.73941,0.256987
19093,2012-09-03,000425.XSHE,0.573197,-0.36708,0.886468,1.230609,1.317461,0.177915,0.048184,0.387346,-0.635159,0.158297
19113,2012-10-08,000425.XSHE,0.673863,-0.337167,0.983675,2.13835,1.247856,-0.01994,0.123695,0.645508,-1.303517,0.114321
19131,2012-11-01,000425.XSHE,0.71313,-0.282712,0.880991,2.244494,1.180995,-0.155212,0.069542,0.455249,-1.375781,0.145395
19153,2012-12-03,000425.XSHE,0.732199,-0.335021,0.924486,1.993209,1.130824,-0.496346,0.154062,0.025039,-1.414149,0.097302
19174,2013-01-04,000425.XSHE,0.713036,-0.3367,0.837922,1.957163,1.058625,-0.664531,0.133661,0.147851,-1.275347,0.108325
19194,2013-02-01,000425.XSHE,0.415065,-0.358931,0.491501,1.87933,1.119061,-0.477207,-0.019178,0.099701,-1.310155,0.194276
19209,2013-03-01,000425.XSHE,0.64168,-0.307068,0.654273,1.952564,1.037426,-0.446887,0.082259,-0.100305,-0.897042,0.136278
19230,2013-04-01,000425.XSHE,1.036368,0.064574,1.009428,1.485214,0.06168,-0.472779,0.228702,-0.385747,-1.064571,0.04792
19248,2013-05-02,000425.XSHE,1.170543,0.041936,0.885876,1.505496,0.028447,-0.502565,0.312684,-0.502845,-1.469138,-0.002455
19270,2013-06-03,000425.XSHE,1.252122,0.102998,0.753642,1.320781,0.039519,-0.711157,0.294335,-0.733932,-1.318118,0.005832
19287,2013-07-01,000425.XSHE,1.787337,0.194831,1.06838,0.936663,0.054969,-0.277982,0.615733,-0.768397,-1.336519,-0.18005
19310,2013-08-01,000425.XSHE,1.932883,0.214758,1.065357,1.110902,0.042326,-0.389173,0.752768,-0.686879,-1.649323,-0.254005
19332,2013-09-02,000425.XSHE,1.766351,0.267808,1.307849,1.152651,-0.137804,-0.35932,0.57129,-0.65204,-1.69367,-0.153948
19351,2013-10-08,000425.XSHE,1.967801,0.263728,1.455033,1.004491,-0.381112,-0.363177,0.707311,-0.584714,-1.711336,-0.235566
19369,2013-11-01,000425.XSHE,2.008641,0.246167,1.295684,0.911134,-0.442382,-0.58109,0.767653,-0.930863,-1.581952,-0.267221
19390,2013-12-02,000425.XSHE,2.032331,0.275355,1.348468,0.71026,-0.489548,-0.799456,0.864072,-0.80715,-1.630783,-0.321344
19412,2014-01-02,000425.XSHE,2.004978,0.324378,0.973076,0.732041,-0.593363,-0.687323,0.809949,-0.870076,-1.677169,-0.295883
19433,2014-02-07,000425.XSHE,2.01264,0.416874,0.977243,0.668322,-0.560388,-0.711179,0.902414,-0.935212,-1.423507,-0.360456
19449,2014-03-03,000425.XSHE,2.011596,0.433447,0.876524,0.413579,-0.5942,-0.617279,0.877935,-1.008616,-1.031084,-0.351501
19470,2014-04-01,000425.XSHE,1.941925,0.442886,0.881491,0.371836,-0.502528,-0.752179,0.908988,-1.081472,-0.966095,-0.362312
19491,2014-05-05,000425.XSHE,1.917929,0.615296,0.832205,0.429783,-1.330922,-0.772968,0.97299,-1.129379,-1.383606,-0.391156
19511,2014-06-03,000425.XSHE,1.909853,0.590838,0.712284,0.326895,-1.314284,-0.72842,0.89404,-0.79534,-1.349288,-0.347716
19531,2014-07-01,000425.XSHE,1.950755,0.638556,0.259393,0.225625,-1.369354,-0.913478,0.877693,-0.893704,-1.187472,-0.342109
19554,2014-08-01,000425.XSHE,1.939642,0.566144,0.118865,-0.098155,-1.302859,-0.501204,0.725765,-0.361881,-0.881506,-0.246786
19575,2014-09-01,000425.XSHE,1.902147,0.61057,-0.172028,-0.028901,-1.280097,-0.531688,0.739422,-0.619623,-0.532312,-0.25818
19596,2014-10-08,000425.XSHE,1.897502,0.617272,-0.433424,0.150478,-1.107949,-0.554257,0.589739,-0.481764,-0.551153,-0.174596
19614,2014-11-03,000425.XSHE,1.810323,0.631376,-0.388972,0.303532,-1.090749,-0.793771,0.662815,-0.773471,-0.323237,-0.222159
19634,2014-12-01,000425.XSHE,1.773678,0.486223,-0.603303,0.583309,-1.164498,-0.084677,0.584853,0.190423,-0.301398,-0.160637
19657,2015-01-05,000425.XSHE,0.972006,0.086694,-0.703621,1.468701,-1.059015,0.135586,0.33471,0.902039,-0.06417,-0.003351
19677,2015-02-02,000425.XSHE,1.794371,0.374336,-0.096872,1.775672,-1.022535,0.219675,0.611503,0.679844,0.610185,-0.175475
19692,2015-03-02,000425.XSHE,1.110501,0.263907,-0.583138,1.930045,-1.167546,0.208003,0.282393,0.755748,-0.011927,0.012193
19714,2015-04-01,000425.XSHE,1.403885,0.120291,-0.751819,1.575256,-1.600155,0.236141,0.357064,0.676013,0.063637,-0.040996
19735,2015-05-04,000425.XSHE,1.991178,0.129722,-0.739825,1.357792,-1.560535,-0.393651,0.767007,0.580485,-0.065816,-0.273267
19755,2015-06-01,000425.XSHE,2.050903,0.29225,-0.751527,0.322879,-1.514451,-0.530364,0.786169,0.357625,-0.285699,-0.310366
19776,2015-07-01,000425.XSHE,1.813806,0.289458,-1.241272,1.037291,-1.581716,-0.974969,0.939864,0.57792,-0.206572,-0.390171
19799,2015-08-03,000425.XSHE,1.770201,0.20039,-1.411191,-0.151402,-1.616874,-0.551834,0.924645,0.06015,-0.284649,-0.366147
19820,2015-09-01,000425.XSHE,1.507139,-0.229191,-1.625492,-0.718751,-1.90662,0.289799,0.625198,0.682793,-0.294604,-0.175656
19840,2015-10-08,000425.XSHE,1.297879,-0.179939,0.123039,-0.245513,-1.823621,0.811544,0.361768,1.285226,0.317146,-0.029982
19857,2015-11-02,000425.XSHE,1.646327,-0.182282,0.509231,-0.102068,-1.786105,0.415514,0.390127,1.005863,0.368321,-0.061886
19878,2015-12-01,000425.XSHE,1.796441,-0.118948,1.119791,-0.024172,-1.744185,0.182292,0.334089,0.956531,-0.002794,-0.042429
19901,2016-01-04,000425.XSHE,1.941866,-0.059683,1.107674,0.048564,-1.733548,-0.028216,0.518552,0.249022,-0.08783,-0.148277
19921,2016-02-01,000425.XSHE,1.806021,-0.054765,-1.653854,0.209987,-1.765831,-0.037995,0.724392,-0.001982,-0.207027,-0.258071
19937,2016-03-01,000425.XSHE,1.807435,-0.033055,-1.74435,0.23781,-1.752147,-0.199093,0.678983,-0.205723,-0.296871,-0.238735
19960,2016-04-01,000425.XSHE,1.830675,-0.553807,-1.394989,0.23811,-2.095995,-0.196378,0.591922,-0.170966,-0.425203,-0.179708
19980,2016-05-03,000425.XSHE,1.809282,-0.335689,-1.045695,0.268609,-1.995742,-0.311217,0.615148,-0.010283,-0.222236,-0.193388
