,date,book_to_price_ratio_predict,leverage_predict,earnings_yield_predict,beta_predict,growth_predict,residual_volatility_predict,non_linear_size_predict,liquidity_predict,momentum_predict,size_predict
592,2020-05-06,0.8195127,0.8195127,0.8195127,0.8195127,0.8195127,0.8195127,0.8195127,0.8195127,0.8195127,0.8195127
593,2020-06-01,0.95646095,0.95646095,0.95646095,0.95646095,0.95646095,0.95646095,0.95646095,0.95646095,0.95646095,0.95646095
594,2020-07-01,0.9653441,0.9653441,0.9653441,0.9653441,0.9653441,0.9653441,0.9653441,0.9653441,0.9653441,0.9653441
595,2020-08-03,0.9371119,0.9371119,0.9371119,0.9371119,0.9371119,0.9371119,0.9371119,0.9371119,0.9371119,0.9371119
596,2020-09-01,1.1331486,1.1331486,1.1331486,1.1331486,1.1331486,1.1331486,1.1331486,1.1331486,1.1331486,1.1331486
597,2020-10-09,0.89309335,0.89309335,0.89309335,0.89309335,0.89309335,0.89309335,0.89309335,0.89309335,0.89309335,0.89309335
598,2020-11-02,0.9997277,0.9997277,0.9997277,0.9997277,0.9997277,0.9997277,0.9997277,0.9997277,0.9997277,0.9997277
599,2020-12-01,1.0245798,1.0245798,1.0245798,1.0245798,1.0245798,1.0245798,1.0245798,1.0245798,1.0245798,1.0245798
600,2018-12-03,1.027319,1.027319,1.027319,1.027319,1.027319,1.027319,1.027319,1.027319,1.027319,1.027319
601,2019-01-02,0.92789274,0.92789274,0.92789274,0.92789274,0.92789274,0.92789274,0.92789274,0.92789274,0.92789274,0.92789274
602,2019-02-01,0.90548193,0.90548193,0.90548193,0.90548193,0.90548193,0.90548193,0.90548193,0.90548193,0.90548193,0.90548193
603,2019-03-01,0.986366,0.986366,0.986366,0.986366,0.986366,0.986366,0.986366,0.986366,0.986366,0.986366
604,2019-04-01,0.8894451,0.8894451,0.8894451,0.8894451,0.8894451,0.8894451,0.8894451,0.8894451,0.8894451,0.8894451
605,2019-05-06,1.0213813,1.0213813,1.0213813,1.0213813,1.0213813,1.0213813,1.0213813,1.0213813,1.0213813,1.0213813
606,2019-06-03,0.9463339,0.9463339,0.9463339,0.9463339,0.9463339,0.9463339,0.9463339,0.9463339,0.9463339,0.9463339
607,2019-07-01,0.88451564,0.88451564,0.88451564,0.88451564,0.88451564,0.88451564,0.88451564,0.88451564,0.88451564,0.88451564
608,2019-08-01,0.96503526,0.96503526,0.96503526,0.96503526,0.96503526,0.96503526,0.96503526,0.96503526,0.96503526,0.96503526
609,2019-09-02,0.9365166,0.9365166,0.9365166,0.9365166,0.9365166,0.9365166,0.9365166,0.9365166,0.9365166,0.9365166
610,2019-10-08,0.935411,0.935411,0.935411,0.935411,0.935411,0.935411,0.935411,0.935411,0.935411,0.935411
611,2019-11-01,0.9831296,0.9831296,0.9831296,0.9831296,0.9831296,0.9831296,0.9831296,0.9831296,0.9831296,0.9831296
612,2019-12-02,0.9972091,0.9972091,0.9972091,0.9972091,0.9972091,0.9972091,0.9972091,0.9972091,0.9972091,0.9972091
613,2020-01-02,0.96139246,0.96139246,0.96139246,0.96139246,0.96139246,0.96139246,0.96139246,0.96139246,0.96139246,0.96139246
614,2020-02-03,0.947594,0.947594,0.947594,0.947594,0.947594,0.947594,0.947594,0.947594,0.947594,0.947594
615,2020-03-02,1.0211722,1.0211722,1.0211722,1.0211722,1.0211722,1.0211722,1.0211722,1.0211722,1.0211722,1.0211722
616,2020-04-01,1.2472116,1.2472116,1.2472116,1.2472116,1.2472116,1.2472116,1.2472116,1.2472116,1.2472116,1.2472116
617,2020-05-06,0.7593588,0.7593588,0.7593588,0.7593588,0.7593588,0.7593588,0.7593588,0.7593588,0.7593588,0.7593588
618,2020-06-01,0.79894936,0.79894936,0.79894936,0.79894936,0.79894936,0.79894936,0.79894936,0.79894936,0.79894936,0.79894936
619,2020-07-01,0.98435706,0.98435706,0.98435706,0.98435706,0.98435706,0.98435706,0.98435706,0.98435706,0.98435706,0.98435706
620,2020-08-03,1.0409292,1.0409292,1.0409292,1.0409292,1.0409292,1.0409292,1.0409292,1.0409292,1.0409292,1.0409292
621,2020-09-01,0.808173,0.808173,0.808173,0.808173,0.808173,0.808173,0.808173,0.808173,0.808173,0.808173
622,2020-10-09,0.9883579,0.9883579,0.9883579,0.9883579,0.9883579,0.9883579,0.9883579,0.9883579,0.9883579,0.9883579
623,2020-11-02,0.9666185,0.9666185,0.9666185,0.9666185,0.9666185,0.9666185,0.9666185,0.9666185,0.9666185,0.9666185
624,2020-12-01,0.8966762,0.8966762,0.8966762,0.8966762,0.8966762,0.8966762,0.8966762,0.8966762,0.8966762,0.8966762
625,2018-12-03,0.8766635,0.8766635,0.8766635,0.8766635,0.8766635,0.8766635,0.8766635,0.8766635,0.8766635,0.8766635
626,2019-01-02,1.2995478,1.2995478,1.2995478,1.2995478,1.2995478,1.2995478,1.2995478,1.2995478,1.2995478,1.2995478
627,2019-02-01,1.0314233,1.0314233,1.0314233,1.0314233,1.0314233,1.0314233,1.0314233,1.0314233,1.0314233,1.0314233
628,2019-03-01,1.3394817,1.3394817,1.3394817,1.3394817,1.3394817,1.3394817,1.3394817,1.3394817,1.3394817,1.3394817
629,2019-04-01,1.0430666,1.0430666,1.0430666,1.0430666,1.0430666,1.0430666,1.0430666,1.0430666,1.0430666,1.0430666
630,2019-05-06,0.83123124,0.83123124,0.83123124,0.83123124,0.83123124,0.83123124,0.83123124,0.83123124,0.83123124,0.83123124
631,2019-06-03,1.0029302,1.0029302,1.0029302,1.0029302,1.0029302,1.0029302,1.0029302,1.0029302,1.0029302,1.0029302
632,2019-07-01,1.059527,1.059527,1.059527,1.059527,1.059527,1.059527,1.059527,1.059527,1.059527,1.059527
633,2019-08-01,0.871297,0.871297,0.871297,0.871297,0.871297,0.871297,0.871297,0.871297,0.871297,0.871297
634,2019-09-02,1.0248954,1.0248954,1.0248954,1.0248954,1.0248954,1.0248954,1.0248954,1.0248954,1.0248954,1.0248954
635,2019-10-08,0.82828516,0.82828516,0.82828516,0.82828516,0.82828516,0.82828516,0.82828516,0.82828516,0.82828516,0.82828516
636,2019-11-01,1.0885664,1.0885664,1.0885664,1.0885664,1.0885664,1.0885664,1.0885664,1.0885664,1.0885664,1.0885664
637,2019-12-02,0.98987097,0.98987097,0.98987097,0.98987097,0.98987097,0.98987097,0.98987097,0.98987097,0.98987097,0.98987097
638,2020-01-02,0.8162231,0.8162231,0.8162231,0.8162231,0.8162231,0.8162231,0.8162231,0.8162231,0.8162231,0.8162231
639,2020-02-03,1.2328846,1.2328846,1.2328846,1.2328846,1.2328846,1.2328846,1.2328846,1.2328846,1.2328846,1.2328846
640,2020-03-02,1.3465347,1.3465347,1.3465347,1.3465347,1.3465347,1.3465347,1.3465347,1.3465347,1.3465347,1.3465347
641,2020-04-01,1.3758746,1.3758746,1.3758746,1.3758746,1.3758746,1.3758746,1.3758746,1.3758746,1.3758746,1.3758746
642,2020-05-06,0.9464359,0.9464359,0.9464359,0.9464359,0.9464359,0.9464359,0.9464359,0.9464359,0.9464359,0.9464359
643,2020-06-01,0.99033034,0.99033034,0.99033034,0.99033034,0.99033034,0.99033034,0.99033034,0.99033034,0.99033034,0.99033034
644,2020-07-01,1.2439257,1.2439257,1.2439257,1.2439257,1.2439257,1.2439257,1.2439257,1.2439257,1.2439257,1.2439257
645,2020-08-03,0.8214752,0.8214752,0.8214752,0.8214752,0.8214752,0.8214752,0.8214752,0.8214752,0.8214752,0.8214752
646,2020-09-01,0.94570214,0.94570214,0.94570214,0.94570214,0.94570214,0.94570214,0.94570214,0.94570214,0.94570214,0.94570214
647,2020-10-09,1.0075606,1.0075606,1.0075606,1.0075606,1.0075606,1.0075606,1.0075606,1.0075606,1.0075606,1.0075606
648,2020-11-02,0.81672186,0.81672186,0.81672186,0.81672186,0.81672186,0.81672186,0.81672186,0.81672186,0.81672186,0.81672186
649,2020-12-01,0.9559114,0.9559114,0.9559114,0.9559114,0.9559114,0.9559114,0.9559114,0.9559114,0.9559114,0.9559114
650,2018-12-03,1.0037955,1.0037955,1.0037955,1.0037955,1.0037955,1.0037955,1.0037955,1.0037955,1.0037955,1.0037955
651,2019-01-02,0.9000353,0.9000353,0.9000353,0.9000353,0.9000353,0.9000353,0.9000353,0.9000353,0.9000353,0.9000353
652,2019-02-01,1.0730759,1.0730759,1.0730759,1.0730759,1.0730759,1.0730759,1.0730759,1.0730759,1.0730759,1.0730759
653,2019-03-01,0.88638246,0.88638246,0.88638246,0.88638246,0.88638246,0.88638246,0.88638246,0.88638246,0.88638246,0.88638246
654,2019-04-01,1.1230328,1.1230328,1.1230328,1.1230328,1.1230328,1.1230328,1.1230328,1.1230328,1.1230328,1.1230328
655,2019-05-06,0.9705592,0.9705592,0.9705592,0.9705592,0.9705592,0.9705592,0.9705592,0.9705592,0.9705592,0.9705592
656,2019-06-03,1.092562,1.092562,1.092562,1.092562,1.092562,1.092562,1.092562,1.092562,1.092562,1.092562
657,2019-07-01,1.0213859,1.0213859,1.0213859,1.0213859,1.0213859,1.0213859,1.0213859,1.0213859,1.0213859,1.0213859
658,2019-08-01,0.7603029,0.7603029,0.7603029,0.7603029,0.7603029,0.7603029,0.7603029,0.7603029,0.7603029,0.7603029
659,2019-09-02,1.0312907,1.0312907,1.0312907,1.0312907,1.0312907,1.0312907,1.0312907,1.0312907,1.0312907,1.0312907
660,2019-10-08,0.86469704,0.86469704,0.86469704,0.86469704,0.86469704,0.86469704,0.86469704,0.86469704,0.86469704,0.86469704
661,2019-11-01,0.9297391,0.9297391,0.9297391,0.9297391,0.9297391,0.9297391,0.9297391,0.9297391,0.9297391,0.9297391
662,2019-12-02,0.9009478,0.9009478,0.9009478,0.9009478,0.9009478,0.9009478,0.9009478,0.9009478,0.9009478,0.9009478
663,2020-01-02,0.99165326,0.99165326,0.99165326,0.99165326,0.99165326,0.99165326,0.99165326,0.99165326,0.99165326,0.99165326
664,2020-02-03,1.0659263,1.0659263,1.0659263,1.0659263,1.0659263,1.0659263,1.0659263,1.0659263,1.0659263,1.0659263
665,2020-03-02,1.1241015,1.1241015,1.1241015,1.1241015,1.1241015,1.1241015,1.1241015,1.1241015,1.1241015,1.1241015
666,2020-04-01,0.924139,0.924139,0.924139,0.924139,0.924139,0.924139,0.924139,0.924139,0.924139,0.924139
667,2020-05-06,0.86672366,0.86672366,0.86672366,0.86672366,0.86672366,0.86672366,0.86672366,0.86672366,0.86672366,0.86672366
668,2020-06-01,0.8769133,0.8769133,0.8769133,0.8769133,0.8769133,0.8769133,0.8769133,0.8769133,0.8769133,0.8769133
669,2020-07-01,0.7994464,0.7994464,0.7994464,0.7994464,0.7994464,0.7994464,0.7994464,0.7994464,0.7994464,0.7994464
670,2020-08-03,0.9944191,0.9944191,0.9944191,0.9944191,0.9944191,0.9944191,0.9944191,0.9944191,0.9944191,0.9944191
671,2020-09-01,0.89324033,0.89324033,0.89324033,0.89324033,0.89324033,0.89324033,0.89324033,0.89324033,0.89324033,0.89324033
672,2020-10-09,0.86889964,0.86889964,0.86889964,0.86889964,0.86889964,0.86889964,0.86889964,0.86889964,0.86889964,0.86889964
673,2020-11-02,0.99111277,0.99111277,0.99111277,0.99111277,0.99111277,0.99111277,0.99111277,0.99111277,0.99111277,0.99111277
674,2020-12-01,0.93234366,0.93234366,0.93234366,0.93234366,0.93234366,0.93234366,0.93234366,0.93234366,0.93234366,0.93234366
675,2018-12-03,0.86990774,0.86990774,0.86990774,0.86990774,0.86990774,0.86990774,0.86990774,0.86990774,0.86990774,0.86990774
676,2019-01-02,1.0669754,1.0669754,1.0669754,1.0669754,1.0669754,1.0669754,1.0669754,1.0669754,1.0669754,1.0669754
677,2019-02-01,0.966282,0.966282,0.966282,0.966282,0.966282,0.966282,0.966282,0.966282,0.966282,0.966282
678,2019-03-01,0.61287683,0.61287683,0.61287683,0.61287683,0.61287683,0.61287683,0.61287683,0.61287683,0.61287683,0.61287683
679,2019-04-01,1.1052347,1.1052347,1.1052347,1.1052347,1.1052347,1.1052347,1.1052347,1.1052347,1.1052347,1.1052347
680,2019-05-06,0.9187464,0.9187464,0.9187464,0.9187464,0.9187464,0.9187464,0.9187464,0.9187464,0.9187464,0.9187464
681,2019-06-03,0.8399648,0.8399648,0.8399648,0.8399648,0.8399648,0.8399648,0.8399648,0.8399648,0.8399648,0.8399648
682,2019-07-01,0.99178654,0.99178654,0.99178654,0.99178654,0.99178654,0.99178654,0.99178654,0.99178654,0.99178654,0.99178654
683,2019-08-01,1.0034187,1.0034187,1.0034187,1.0034187,1.0034187,1.0034187,1.0034187,1.0034187,1.0034187,1.0034187
684,2019-09-02,0.947346,0.947346,0.947346,0.947346,0.947346,0.947346,0.947346,0.947346,0.947346,0.947346
685,2019-10-08,0.93847543,0.93847543,0.93847543,0.93847543,0.93847543,0.93847543,0.93847543,0.93847543,0.93847543,0.93847543
686,2019-11-01,1.0255858,1.0255858,1.0255858,1.0255858,1.0255858,1.0255858,1.0255858,1.0255858,1.0255858,1.0255858
687,2019-12-02,0.9384598,0.9384598,0.9384598,0.9384598,0.9384598,0.9384598,0.9384598,0.9384598,0.9384598,0.9384598
688,2020-01-02,1.1232363,1.1232363,1.1232363,1.1232363,1.1232363,1.1232363,1.1232363,1.1232363,1.1232363,1.1232363
689,2020-02-03,0.84314114,0.84314114,0.84314114,0.84314114,0.84314114,0.84314114,0.84314114,0.84314114,0.84314114,0.84314114
690,2020-03-02,0.9876278,0.9876278,0.9876278,0.9876278,0.9876278,0.9876278,0.9876278,0.9876278,0.9876278,0.9876278
691,2020-04-01,0.98328346,0.98328346,0.98328346,0.98328346,0.98328346,0.98328346,0.98328346,0.98328346,0.98328346,0.98328346
692,2020-05-06,1.0208564,1.0208564,1.0208564,1.0208564,1.0208564,1.0208564,1.0208564,1.0208564,1.0208564,1.0208564
693,2020-06-01,0.8853881,0.8853881,0.8853881,0.8853881,0.8853881,0.8853881,0.8853881,0.8853881,0.8853881,0.8853881
694,2020-07-01,0.8195766,0.8195766,0.8195766,0.8195766,0.8195766,0.8195766,0.8195766,0.8195766,0.8195766,0.8195766
695,2020-08-03,0.8935226,0.8935226,0.8935226,0.8935226,0.8935226,0.8935226,0.8935226,0.8935226,0.8935226,0.8935226
696,2020-09-01,1.1487194,1.1487194,1.1487194,1.1487194,1.1487194,1.1487194,1.1487194,1.1487194,1.1487194,1.1487194
697,2020-10-09,0.9717701,0.9717701,0.9717701,0.9717701,0.9717701,0.9717701,0.9717701,0.9717701,0.9717701,0.9717701
698,2020-11-02,0.9310988,0.9310988,0.9310988,0.9310988,0.9310988,0.9310988,0.9310988,0.9310988,0.9310988,0.9310988
699,2020-12-01,1.1500103,1.1500103,1.1500103,1.1500103,1.1500103,1.1500103,1.1500103,1.1500103,1.1500103,1.1500103
700,2018-12-03,1.0550555,1.0550555,1.0550555,1.0550555,1.0550555,1.0550555,1.0550555,1.0550555,1.0550555,1.0550555
701,2019-01-02,0.9813648,0.9813648,0.9813648,0.9813648,0.9813648,0.9813648,0.9813648,0.9813648,0.9813648,0.9813648
702,2019-02-01,1.1303484,1.1303484,1.1303484,1.1303484,1.1303484,1.1303484,1.1303484,1.1303484,1.1303484,1.1303484
703,2019-03-01,1.0816286,1.0816286,1.0816286,1.0816286,1.0816286,1.0816286,1.0816286,1.0816286,1.0816286,1.0816286
704,2019-04-01,0.9029648,0.9029648,0.9029648,0.9029648,0.9029648,0.9029648,0.9029648,0.9029648,0.9029648,0.9029648
705,2019-05-06,1.1487075,1.1487075,1.1487075,1.1487075,1.1487075,1.1487075,1.1487075,1.1487075,1.1487075,1.1487075
706,2019-06-03,1.0113959,1.0113959,1.0113959,1.0113959,1.0113959,1.0113959,1.0113959,1.0113959,1.0113959,1.0113959
707,2019-07-01,0.9833812,0.9833812,0.9833812,0.9833812,0.9833812,0.9833812,0.9833812,0.9833812,0.9833812,0.9833812
708,2019-08-01,0.89738655,0.89738655,0.89738655,0.89738655,0.89738655,0.89738655,0.89738655,0.89738655,0.89738655,0.89738655
709,2019-09-02,0.956884,0.956884,0.956884,0.956884,0.956884,0.956884,0.956884,0.956884,0.956884,0.956884
710,2019-10-08,0.7372125,0.7372125,0.7372125,0.7372125,0.7372125,0.7372125,0.7372125,0.7372125,0.7372125,0.7372125
711,2019-11-01,0.90383935,0.90383935,0.90383935,0.90383935,0.90383935,0.90383935,0.90383935,0.90383935,0.90383935,0.90383935
712,2019-12-02,0.87677246,0.87677246,0.87677246,0.87677246,0.87677246,0.87677246,0.87677246,0.87677246,0.87677246,0.87677246
713,2020-01-02,0.97738487,0.97738487,0.97738487,0.97738487,0.97738487,0.97738487,0.97738487,0.97738487,0.97738487,0.97738487
714,2020-02-03,0.99782217,0.99782217,0.99782217,0.99782217,0.99782217,0.99782217,0.99782217,0.99782217,0.99782217,0.99782217
715,2020-03-02,0.89699614,0.89699614,0.89699614,0.89699614,0.89699614,0.89699614,0.89699614,0.89699614,0.89699614,0.89699614
716,2020-04-01,1.1287348,1.1287348,1.1287348,1.1287348,1.1287348,1.1287348,1.1287348,1.1287348,1.1287348,1.1287348
717,2020-05-06,0.89818895,0.89818895,0.89818895,0.89818895,0.89818895,0.89818895,0.89818895,0.89818895,0.89818895,0.89818895
718,2020-06-01,1.0921601,1.0921601,1.0921601,1.0921601,1.0921601,1.0921601,1.0921601,1.0921601,1.0921601,1.0921601
719,2020-07-01,0.88088375,0.88088375,0.88088375,0.88088375,0.88088375,0.88088375,0.88088375,0.88088375,0.88088375,0.88088375
720,2020-08-03,0.8566114,0.8566114,0.8566114,0.8566114,0.8566114,0.8566114,0.8566114,0.8566114,0.8566114,0.8566114
721,2020-09-01,0.8959718,0.8959718,0.8959718,0.8959718,0.8959718,0.8959718,0.8959718,0.8959718,0.8959718,0.8959718
722,2020-10-09,1.027347,1.027347,1.027347,1.027347,1.027347,1.027347,1.027347,1.027347,1.027347,1.027347
723,2020-11-02,0.783752,0.783752,0.783752,0.783752,0.783752,0.783752,0.783752,0.783752,0.783752,0.783752
724,2020-12-01,0.71491647,0.71491647,0.71491647,0.71491647,0.71491647,0.71491647,0.71491647,0.71491647,0.71491647,0.71491647
725,2018-12-03,1.186331,1.186331,1.186331,1.186331,1.186331,1.186331,1.186331,1.186331,1.186331,1.186331
726,2019-01-02,1.1741893,1.1741893,1.1741893,1.1741893,1.1741893,1.1741893,1.1741893,1.1741893,1.1741893,1.1741893
727,2019-02-01,1.0824317,1.0824317,1.0824317,1.0824317,1.0824317,1.0824317,1.0824317,1.0824317,1.0824317,1.0824317
728,2019-03-01,0.7411374,0.7411374,0.7411374,0.7411374,0.7411374,0.7411374,0.7411374,0.7411374,0.7411374,0.7411374
729,2019-04-01,1.0132014,1.0132014,1.0132014,1.0132014,1.0132014,1.0132014,1.0132014,1.0132014,1.0132014,1.0132014
730,2019-05-06,0.94734347,0.94734347,0.94734347,0.94734347,0.94734347,0.94734347,0.94734347,0.94734347,0.94734347,0.94734347
731,2019-06-03,0.9432005,0.9432005,0.9432005,0.9432005,0.9432005,0.9432005,0.9432005,0.9432005,0.9432005,0.9432005
732,2019-07-01,0.98909426,0.98909426,0.98909426,0.98909426,0.98909426,0.98909426,0.98909426,0.98909426,0.98909426,0.98909426
733,2019-08-01,0.96902907,0.96902907,0.96902907,0.96902907,0.96902907,0.96902907,0.96902907,0.96902907,0.96902907,0.96902907
734,2019-09-02,0.7901917,0.7901917,0.7901917,0.7901917,0.7901917,0.7901917,0.7901917,0.7901917,0.7901917,0.7901917
735,2019-10-08,1.2004776,1.2004776,1.2004776,1.2004776,1.2004776,1.2004776,1.2004776,1.2004776,1.2004776,1.2004776
736,2019-11-01,1.098365,1.098365,1.098365,1.098365,1.098365,1.098365,1.098365,1.098365,1.098365,1.098365
737,2019-12-02,0.9895432,0.9895432,0.9895432,0.9895432,0.9895432,0.9895432,0.9895432,0.9895432,0.9895432,0.9895432
738,2020-01-02,0.8951392,0.8951392,0.8951392,0.8951392,0.8951392,0.8951392,0.8951392,0.8951392,0.8951392,0.8951392
739,2020-02-03,1.0882082,1.0882082,1.0882082,1.0882082,1.0882082,1.0882082,1.0882082,1.0882082,1.0882082,1.0882082
740,2020-03-02,1.085179,1.085179,1.085179,1.085179,1.085179,1.085179,1.085179,1.085179,1.085179,1.085179
741,2020-04-01,0.8426642,0.8426642,0.8426642,0.8426642,0.8426642,0.8426642,0.8426642,0.8426642,0.8426642,0.8426642
742,2020-05-06,1.1404631,1.1404631,1.1404631,1.1404631,1.1404631,1.1404631,1.1404631,1.1404631,1.1404631,1.1404631
743,2020-06-01,1.0187613,1.0187613,1.0187613,1.0187613,1.0187613,1.0187613,1.0187613,1.0187613,1.0187613,1.0187613
744,2020-07-01,0.8243926,0.8243926,0.8243926,0.8243926,0.8243926,0.8243926,0.8243926,0.8243926,0.8243926,0.8243926
745,2020-08-03,1.0731131,1.0731131,1.0731131,1.0731131,1.0731131,1.0731131,1.0731131,1.0731131,1.0731131,1.0731131
746,2020-09-01,0.8485449,0.8485449,0.8485449,0.8485449,0.8485449,0.8485449,0.8485449,0.8485449,0.8485449,0.8485449
747,2020-10-09,0.89387155,0.89387155,0.89387155,0.89387155,0.89387155,0.89387155,0.89387155,0.89387155,0.89387155,0.89387155
748,2020-11-02,1.1449454,1.1449454,1.1449454,1.1449454,1.1449454,1.1449454,1.1449454,1.1449454,1.1449454,1.1449454
749,2020-12-01,0.9682853,0.9682853,0.9682853,0.9682853,0.9682853,0.9682853,0.9682853,0.9682853,0.9682853,0.9682853
750,2018-12-03,0.944668,0.944668,0.944668,0.944668,0.944668,0.944668,0.944668,0.944668,0.944668,0.944668
751,2019-01-02,1.0351858,1.0351858,1.0351858,1.0351858,1.0351858,1.0351858,1.0351858,1.0351858,1.0351858,1.0351858
752,2019-02-01,0.88005894,0.88005894,0.88005894,0.88005894,0.88005894,0.88005894,0.88005894,0.88005894,0.88005894,0.88005894
753,2019-03-01,0.9508793,0.9508793,0.9508793,0.9508793,0.9508793,0.9508793,0.9508793,0.9508793,0.9508793,0.9508793
754,2019-04-01,0.9398408,0.9398408,0.9398408,0.9398408,0.9398408,0.9398408,0.9398408,0.9398408,0.9398408,0.9398408
755,2019-05-06,0.93173414,0.93173414,0.93173414,0.93173414,0.93173414,0.93173414,0.93173414,0.93173414,0.93173414,0.93173414
756,2019-06-03,0.79305583,0.79305583,0.79305583,0.79305583,0.79305583,0.79305583,0.79305583,0.79305583,0.79305583,0.79305583
757,2019-07-01,0.86444837,0.86444837,0.86444837,0.86444837,0.86444837,0.86444837,0.86444837,0.86444837,0.86444837,0.86444837
758,2019-08-01,0.90209746,0.90209746,0.90209746,0.90209746,0.90209746,0.90209746,0.90209746,0.90209746,0.90209746,0.90209746
759,2019-09-02,0.9975624,0.9975624,0.9975624,0.9975624,0.9975624,0.9975624,0.9975624,0.9975624,0.9975624,0.9975624
760,2019-10-08,1.1993077,1.1993077,1.1993077,1.1993077,1.1993077,1.1993077,1.1993077,1.1993077,1.1993077,1.1993077
761,2019-11-01,0.90675277,0.90675277,0.90675277,0.90675277,0.90675277,0.90675277,0.90675277,0.90675277,0.90675277,0.90675277
762,2019-12-02,0.84426105,0.84426105,0.84426105,0.84426105,0.84426105,0.84426105,0.84426105,0.84426105,0.84426105,0.84426105
763,2020-01-02,0.82594615,0.82594615,0.82594615,0.82594615,0.82594615,0.82594615,0.82594615,0.82594615,0.82594615,0.82594615
764,2020-02-03,0.99064076,0.99064076,0.99064076,0.99064076,0.99064076,0.99064076,0.99064076,0.99064076,0.99064076,0.99064076
765,2020-03-02,1.09825,1.09825,1.09825,1.09825,1.09825,1.09825,1.09825,1.09825,1.09825,1.09825
766,2020-04-01,0.8813301,0.8813301,0.8813301,0.8813301,0.8813301,0.8813301,0.8813301,0.8813301,0.8813301,0.8813301
767,2020-05-06,0.9471449,0.9471449,0.9471449,0.9471449,0.9471449,0.9471449,0.9471449,0.9471449,0.9471449,0.9471449
768,2020-06-01,1.2076347,1.2076347,1.2076347,1.2076347,1.2076347,1.2076347,1.2076347,1.2076347,1.2076347,1.2076347
769,2020-07-01,0.9282415,0.9282415,0.9282415,0.9282415,0.9282415,0.9282415,0.9282415,0.9282415,0.9282415,0.9282415
770,2020-08-03,0.9590304,0.9590304,0.9590304,0.9590304,0.9590304,0.9590304,0.9590304,0.9590304,0.9590304,0.9590304
771,2020-09-01,0.9457805,0.9457805,0.9457805,0.9457805,0.9457805,0.9457805,0.9457805,0.9457805,0.9457805,0.9457805
772,2020-10-09,0.6820112,0.6820112,0.6820112,0.6820112,0.6820112,0.6820112,0.6820112,0.6820112,0.6820112,0.6820112
773,2020-11-02,1.0070386,1.0070386,1.0070386,1.0070386,1.0070386,1.0070386,1.0070386,1.0070386,1.0070386,1.0070386
774,2020-12-01,0.8055144,0.8055144,0.8055144,0.8055144,0.8055144,0.8055144,0.8055144,0.8055144,0.8055144,0.8055144
